RP,C,SP,FD,Avg_Team_G,Avg_Team_Career_Length,Avg_Team_Stay_Length,Player_Trade_Freq,target,Career_Length,Stay_Length,GS,Inn,playerid,G,Team,Season,Leave
0,0,1,0,124.95238095238095,3.8095238095238093,2.4761904761904763,0.3333333333333333,3,4,1,21,135.2,512,21,3,2006,0.0
0,0,1,0,105.04347826086956,3.6956521739130435,2.4782608695652173,0.25,3,5,2,25,165.2,512,25,3,2007,0.0
0,0,1,0,106.54166666666667,4.791666666666667,2.5833333333333335,0.2,29,6,3,34,220.1,512,34,3,2008,1.0
0,0,1,0,129.76190476190476,5.238095238095238,2.9523809523809526,0.3333333333333333,29,7,1,33,207.0,512,33,29,2009,0.0
0,0,1,0,102.42857142857143,6.095238095238095,3.238095238095238,0.2857142857142857,29,8,2,33,186.2,512,33,29,2010,0.0
0,0,1,0,109.0952380952381,6.714285714285714,3.619047619047619,0.25,19,9,3,32,190.0,512,32,29,2011,1.0
0,0,1,0,106.04,3.76,1.88,0.3333333333333333,19,10,1,31,202.1,512,31,19,2012,0.0
0,0,1,0,99.8076923076923,4.423076923076923,2.1538461538461537,0.3,18,11,2,30,191.0,512,30,19,2013,1.0
0,0,1,0,92.15384615384616,6.3076923076923075,3.8076923076923075,0.36363636363636365,19,12,1,34,213.2,512,34,18,2014,1.0
0,0,1,0,128.65217391304347,5.130434782608695,2.9130434782608696,0.4166666666666667,30,13,1,26,164.0,512,26,19,2015,1.0
0,0,0,1,111.4,1.0,1.0,0.0,13,1,1,0,1257.2,513,146,13,2002,0.0
0,0,0,1,118.25,1.85,1.55,0.0,13,2,2,0,1312.1,513,152,13,2003,0.0
0,0,0,1,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,13,3,3,0,1274.1,513,150,13,2004,0.0
0,0,0,1,126.94736842105263,3.1578947368421053,2.1578947368421053,0.0,27,4,4,0,1012.1,513,122,13,2005,1.0
0,0,0,1,95.64,3.48,2.64,0.25,27,5,1,0,1239.1,513,142,27,2006,0.0
0,0,0,1,99.25925925925925,3.6296296296296298,2.814814814814815,0.2,14,6,2,0,1158.1,513,135,27,2007,1.0
0,0,0,1,88.83333333333333,4.75,2.2916666666666665,0.3333333333333333,14,7,1,0,689.2,513,87,14,2008,0.0
0,0,0,1,102.27586206896552,5.241379310344827,2.2758620689655173,0.2857142857142857,14,8,2,0,1146.2,513,142,14,2009,0.0
0,0,0,1,103.5,4.666666666666667,2.2916666666666665,0.25,30,9,3,0,576.2,513,86,14,2010,1.0
0,1,0,0,111.4,1.0,1.0,0.0,13,1,1,0,201.1,514,54,13,2002,0.0
0,1,0,0,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,14,2,2,0,243.0,514,32,13,2004,1.0
0,1,0,0,96.73913043478261,3.1739130434782608,1.6521739130434783,0.5,14,3,1,0,576.1,514,99,14,2005,0.0
0,1,0,0,107.53846153846153,3.8076923076923075,1.7692307692307692,0.3333333333333333,14,4,2,0,307.1,514,40,14,2006,0.0
0,1,0,0,90.04,4.56,2.12,0.25,14,5,3,0,330.2,514,52,14,2007,0.0
0,1,0,0,88.83333333333333,4.75,2.2916666666666665,0.2,14,6,4,0,354.1,514,52,14,2008,0.0
0,1,0,0,102.27586206896552,5.241379310344827,2.2758620689655173,0.16666666666666666,28,7,5,0,401.2,514,57,14,2009,1.0
0,1,0,0,102.21739130434783,5.695652173913044,2.5217391304347827,0.2857142857142857,28,8,1,0,279.0,514,37,28,2010,0.0
0,1,0,0,96.68,5.6,3.0,0.25,30,9,2,0,174.1,514,23,28,2011,1.0
0,0,1,0,111.4,1.0,1.0,0.0,23,1,1,18,208.3,517,33,13,2002,1.0
0,0,1,0,112.32142857142857,1.7142857142857142,1.5714285714285714,1.0,30,2,1,20,112.2,517,20,23,2003,1.0
1,0,0,0,101.08333333333333,3.0416666666666665,1.7083333333333333,1.0,7,3,1,0,75.0,517,74,7,2006,0.0
1,0,0,0,123.07692307692308,3.8846153846153846,2.0384615384615383,0.6666666666666666,7,4,2,0,66.2,517,66,7,2007,0.0
0,0,1,0,125.19047619047619,4.9523809523809526,2.6666666666666665,0.5,7,5,3,33,206.2,517,33,7,2008,0.0
0,0,1,0,110.53846153846153,4.423076923076923,2.423076923076923,0.4,7,6,4,31,200.0,517,31,7,2009,0.0
0,0,1,0,111.14285714285714,5.285714285714286,3.1904761904761907,0.3333333333333333,7,7,5,34,215.1,517,34,7,2010,0.0
0,0,1,0,114.15384615384616,4.961538461538462,2.8846153846153846,0.2857142857142857,7,8,6,34,202.1,517,34,7,2011,0.0
0,0,1,0,94.64285714285714,4.107142857142857,2.0,0.25,22,9,7,16,173.0,517,28,7,2012,1.0
0,0,1,0,101.73913043478261,5.826086956521739,2.5217391304347827,0.3333333333333333,30,10,1,29,168.2,517,29,22,2013,1.0
0,0,0,1,111.4,1.0,1.0,0.0,14,1,1,0,871.4000000000001,518,215,13,2002,1.0
0,0,0,1,121.07692307692308,1.6538461538461537,1.5,1.0,14,2,1,0,728.2,518,108,14,2003,0.0
0,0,0,1,112.14814814814815,2.185185185185185,1.6666666666666667,0.5,14,3,2,0,863.2,518,113,14,2004,0.0
0,0,0,1,96.73913043478261,3.1739130434782608,1.6521739130434783,0.3333333333333333,14,4,3,0,1263.2,518,150,14,2005,0.0
0,0,0,1,107.53846153846153,3.8076923076923075,1.7692307692307692,0.25,7,5,4,0,768.1,518,97,14,2006,1.0
0,0,0,1,123.07692307692308,3.8846153846153846,2.0384615384615383,0.4,30,6,1,0,544.3,518,216,7,2007,1.0
0,0,0,1,118.25,1.85,1.55,0.0,13,2,2,0,2552.3,520,302,13,2003,0.0
0,0,0,1,118.25,1.85,1.55,0.0,13,2,2,0,2552.3,520,302,13,2003,0.0
0,0,0,1,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,13,3,3,0,1941.4,520,231,13,2004,0.0
0,0,0,1,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,13,3,3,0,1941.4,520,231,13,2004,0.0
0,0,0,1,119.78260869565217,4.304347826086956,2.4782608695652173,0.0,23,5,1,0,966.1,520,111,22,2006,1.0
0,0,0,1,108.71428571428571,4.238095238095238,2.4761904761904763,0.2,22,6,1,0,872.2,520,110,23,2007,1.0
0,0,0,1,83.27272727272727,4.7272727272727275,2.8636363636363638,0.3333333333333333,3,7,1,0,948.1,520,112,22,2009,1.0
0,0,0,1,116.66666666666667,4.791666666666667,2.625,0.42857142857142855,4,8,1,0,1368.2,520,157,3,2010,1.0
0,0,0,1,100.6086956521739,4.565217391304348,2.652173913043478,0.5,5,9,1,0,1316.0,520,149,4,2011,1.0
0,0,0,1,99.17241379310344,4.655172413793103,2.2413793103448274,0.5555555555555556,5,10,1,0,203.0,520,24,5,2012,0.0
0,0,0,1,118.52173913043478,4.3478260869565215,2.391304347826087,0.5,30,11,2,0,218.0,520,82,5,2013,1.0
1,0,0,0,89.5909090909091,3.227272727272727,2.227272727272727,0.0,26,1,1,0,62.0,521,51,26,2006,0.0
1,0,0,0,94.79166666666667,4.25,2.875,0.0,24,2,2,0,79.2,521,57,26,2007,1.0
1,0,0,0,105.4074074074074,3.4074074074074074,2.740740740740741,0.5,30,3,1,0,61.1,521,51,24,2008,1.0
0,1,0,0,111.4,1.0,1.0,0.0,24,1,1,0,639.1,523,83,13,2002,1.0
0,1,0,0,81.70833333333333,1.7083333333333333,1.4583333333333333,1.0,24,2,1,0,897.2,523,108,24,2003,0.0
0,1,0,0,87.74074074074075,2.111111111111111,1.5185185185185186,0.5,30,3,2,0,746.1,523,109,24,2004,1.0
0,0,0,1,111.4,1.0,1.0,0.0,13,1,1,0,1441.1,525,162,13,2002,0.0
0,0,0,1,118.25,1.85,1.55,0.0,7,2,2,0,1353.2,525,155,13,2003,1.0
0,0,0,1,101.17391304347827,2.9565217391304346,1.7826086956521738,0.5,7,3,1,0,1432.0,525,161,7,2004,0.0
0,0,0,1,110.42857142857143,3.380952380952381,1.9047619047619047,0.3333333333333333,7,4,2,0,1386.0,525,158,7,2005,0.0
0,0,0,1,101.08333333333333,3.0416666666666665,1.7083333333333333,0.25,7,5,3,0,393.2,525,50,7,2006,0.0
0,0,0,1,123.07692307692308,3.8846153846153846,2.0384615384615383,0.2,7,6,4,0,1274.1,525,150,7,2007,0.0
0,0,0,1,125.19047619047619,4.9523809523809526,2.6666666666666665,0.16666666666666666,7,7,5,0,1339.1,525,155,7,2008,0.0
0,0,0,1,110.53846153846153,4.423076923076923,2.423076923076923,0.14285714285714285,7,8,6,0,1231.1,525,141,7,2009,0.0
0,0,0,1,111.14285714285714,5.285714285714286,3.1904761904761907,0.125,19,9,7,0,1206.4,525,148,7,2010,1.0
0,0,0,1,100.77777777777777,3.7037037037037037,2.074074074074074,0.2222222222222222,30,10,1,0,984.0,525,113,19,2011,1.0
1,0,0,0,111.4,1.0,1.0,0.0,13,1,1,0,86.0,526,78,13,2002,0.0
1,0,0,0,118.25,1.85,1.55,0.0,14,2,2,0,80.2,526,74,13,2003,1.0
1,0,0,0,112.14814814814815,2.185185185185185,1.6666666666666667,0.5,6,3,1,0,83.1,526,71,14,2004,1.0
1,0,0,0,127.66666666666667,3.5416666666666665,2.0833333333333335,0.6666666666666666,6,4,1,0,73.1,526,69,6,2006,0.0
0,0,1,0,107.64285714285714,4.142857142857143,2.142857142857143,0.5,6,5,2,30,174.2,526,30,6,2007,0.0
0,0,1,0,150.8181818181818,4.5,2.1818181818181817,0.4,5,6,3,33,199.0,526,33,6,2008,1.0
0,0,1,0,103.72727272727273,4.7727272727272725,2.6818181818181817,0.5,30,7,1,34,194.2,526,34,5,2009,1.0
0,0,0,1,111.4,1.0,1.0,0.0,13,1,1,0,1401.1,527,160,13,2002,0.0
0,0,0,1,118.25,1.85,1.55,0.0,13,2,2,0,1109.2,527,130,13,2003,0.0
0,0,0,1,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,13,3,3,0,1326.0,527,158,13,2004,0.0
0,0,0,1,126.94736842105263,3.1578947368421053,2.1578947368421053,0.0,22,4,4,0,1193.2,527,300,13,2005,1.0
0,0,0,1,119.78260869565217,4.304347826086956,2.4782608695652173,0.25,22,5,1,0,1298.2,527,153,22,2006,0.0
0,0,0,1,102.4,4.75,2.65,0.2,22,6,2,0,1324.1,527,154,22,2007,0.0
0,0,0,1,109.42857142857143,4.238095238095238,2.619047619047619,0.16666666666666666,22,7,3,0,935.2,527,113,22,2008,0.0
0,0,0,1,83.27272727272727,4.7272727272727275,2.8636363636363638,0.14285714285714285,22,8,4,0,895.0,527,119,22,2009,0.0
0,0,0,1,99.75,5.708333333333333,3.25,0.125,30,9,5,0,324.0,527,73,22,2010,1.0
0,0,0,1,111.4,1.0,1.0,0.0,22,1,1,0,900.0,529,252,13,2002,1.0
0,0,0,1,150.0,1.9473684210526316,1.631578947368421,1.0,22,2,1,0,1084.1,529,444,22,2003,0.0
0,0,0,1,128.3913043478261,2.608695652173913,1.9130434782608696,0.5,22,3,2,0,1053.2,529,450,22,2004,0.0
0,0,0,1,102.22727272727273,3.772727272727273,2.4545454545454546,0.3333333333333333,16,4,3,0,1002.1,529,402,22,2005,1.0
0,0,0,1,120.05263157894737,3.736842105263158,2.473684210526316,0.5,16,5,1,0,792.1,529,132,16,2006,0.0
0,0,0,1,108.18181818181819,4.363636363636363,2.3636363636363638,0.4,16,6,2,0,873.0,529,140,16,2007,0.0
0,0,0,1,85.8076923076923,3.5384615384615383,2.1153846153846154,0.3333333333333333,3,7,3,0,1131.1,529,145,16,2008,1.0
0,0,0,1,106.5,4.416666666666667,2.625,0.42857142857142855,30,8,1,0,386.2,529,78,3,2009,1.0
0,0,0,1,95.06896551724138,2.0,1.4482758620689655,0.0,30,1,1,0,840.2,531,287,25,2004,1.0
0,0,0,1,95.06896551724138,2.0,1.4482758620689655,1.0,30,1,1,0,840.2,531,287,25,2004,1.0
1,0,0,0,111.4,1.0,1.0,0.0,30,1,1,0,97.2,532,77,13,2002,1.0
0,0,0,1,111.4,1.0,1.0,0.0,0,1,1,0,862.2,534,393,13,2002,1.0
0,0,0,1,103.66666666666667,1.7037037037037037,1.6666666666666667,1.0,30,2,1,0,530.2,534,222,0,2003,1.0
0,0,1,0,111.4,1.0,1.0,0.0,13,1,1,24,129.1,535,24,13,2002,0.0
0,0,1,0,118.25,1.85,1.55,0.0,13,2,2,32,196.1,535,32,13,2003,0.0
0,0,1,0,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,9,3,3,21,131.1,535,21,13,2004,1.0
0,0,1,0,135.69230769230768,2.6923076923076925,1.4615384615384615,0.3333333333333333,9,4,1,29,175.1,535,29,9,2005,0.0
0,0,1,0,101.67857142857143,3.5357142857142856,1.5,0.25,9,5,2,33,188.2,535,33,9,2006,0.0
0,0,1,0,91.03571428571429,4.0,1.75,0.2,9,6,3,33,208.0,535,33,9,2007,0.0
0,0,1,0,116.96,3.8,2.08,0.16666666666666666,22,7,4,17,93.2,535,17,9,2008,1.0
0,0,1,0,83.27272727272727,4.7272727272727275,2.8636363636363638,0.2857142857142857,26,8,1,24,131.2,535,24,22,2009,1.0
0,0,1,0,118.83333333333333,5.5,3.1666666666666665,0.375,30,9,1,31,181.2,535,31,26,2011,1.0
0,1,0,0,111.4,1.0,1.0,0.0,13,1,1,0,615.2,538,89,13,2002,0.0
0,1,0,0,118.25,1.85,1.55,0.0,13,2,2,0,247.1,538,59,13,2003,0.0
0,1,0,0,120.54545454545455,2.5454545454545454,2.0454545454545454,0.0,27,3,3,0,604.1,538,81,13,2004,1.0
0,1,0,0,115.51851851851852,2.888888888888889,2.3703703703703702,0.3333333333333333,27,4,1,0,376.1,538,45,27,2005,0.0
0,1,0,0,95.64,3.48,2.64,0.25,27,5,2,0,378.0,538,47,27,2006,0.0
0,1,0,0,99.25925925925925,3.6296296296296298,2.814814814814815,0.2,27,6,3,0,482.2,538,82,27,2007,0.0
0,1,0,0,104.42307692307692,3.5384615384615383,2.5384615384615383,0.16666666666666666,27,7,4,0,253.0,538,38,27,2008,0.0
0,1,0,0,129.56,4.32,3.24,0.14285714285714285,11,8,5,0,330.2,538,45,27,2009,1.0
0,1,0,0,90.03448275862068,3.4482758620689653,2.1379310344827585,0.25,30,9,1,0,162.1,538,22,11,2010,1.0
0,0,0,1,106.36363636363636,1.6363636363636365,1.3636363636363635,0.0,30,1,1,0,88.0,540,33,5,2003,1.0
0,0,1,0,111.4,1.0,1.0,0.0,19,1,1,27,152.1,541,27,13,2002,1.0
1,0,0,0,111.34615384615384,1.7692307692307692,1.5384615384615385,1.0,6,2,1,0,83.2,541,64,19,2003,1.0
1,0,0,0,129.0,2.375,1.625,1.0,6,3,1,0,64.1,541,77,6,2004,0.0
1,0,0,0,120.3913043478261,3.0869565217391304,1.8695652173913044,0.6666666666666666,22,4,2,0,65.2,541,74,6,2005,1.0
1,0,0,0,119.78260869565217,4.304347826086956,2.4782608695652173,0.75,22,5,1,0,65.0,541,52,22,2006,0.0
0,0,1,0,102.4,4.75,2.65,0.6,30,6,2,23,120.2,541,23,22,2007,1.0
0,0,1,0,111.4,1.0,1.0,0.0,30,1,1,18,105.2,542,18,13,2002,1.0
0,0,0,1,111.4,1.0,1.0,0.0,24,1,1,0,1178.2,545,141,13,2002,1.0
0,0,0,1,81.70833333333333,1.7083333333333333,1.4583333333333333,1.0,24,2,1,0,1307.1,545,155,24,2003,0.0
0,0,0,1,87.74074074074075,2.111111111111111,1.5185185185185186,0.5,15,3,2,0,436.0,545,58,24,2004,1.0
0,0,0,1,125.9090909090909,3.1363636363636362,2.0,0.6666666666666666,6,4,1,0,1162.2,545,207,15,2005,1.0
0,0,0,1,127.66666666666667,3.5416666666666665,2.0833333333333335,0.75,6,5,1,0,973.2,545,135,6,2006,0.0
0,0,0,1,107.64285714285714,4.142857142857143,2.142857142857143,0.6,30,6,2,0,123.2,545,25,6,2007,1.0
0,1,0,0,99.25,1.0,1.0,0.0,1,1,1,0,1079.0,546,130,1,2002,0.0
0,1,0,0,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,0,1158.0,546,143,1,2003,0.0
0,1,0,0,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,3,3,0,1018.1,546,129,1,2004,0.0
0,1,0,0,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,1,4,4,0,1065.2,546,134,1,2005,0.0
0,1,0,0,109.86363636363636,3.3181818181818183,3.0,0.0,1,5,5,0,1124.2,546,139,1,2006,0.0
0,1,0,0,135.08333333333334,4.208333333333333,3.0416666666666665,0.0,1,6,6,0,906.2,546,117,1,2007,0.0
0,1,0,0,101.91666666666667,4.541666666666667,2.0833333333333335,0.0,9,7,7,0,569.2,546,81,1,2008,1.0
0,1,0,0,111.52380952380952,5.380952380952381,2.238095238095238,0.14285714285714285,9,8,1,0,244.2,546,36,9,2009,0.0
0,1,0,0,105.32,5.72,2.56,0.125,30,9,2,0,167.2,546,21,9,2010,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,1350.0,547,158,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,0,1375.2,547,160,1,2003,0.0
0,0,0,1,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,3,3,0,1328.2,547,156,1,2004,0.0
0,0,0,1,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,30,4,4,0,202.2,547,39,1,2005,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,1306.1,548,316,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,0,1348.1,548,153,1,2003,0.0
0,0,0,1,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,3,3,0,1388.3000000000002,548,320,1,2004,0.0
0,0,0,1,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,1,4,4,0,1099.4,548,396,1,2005,0.0
0,0,0,1,109.86363636363636,3.3181818181818183,3.0,0.0,1,5,5,0,1228.2,548,304,1,2006,0.0
0,0,0,1,135.08333333333334,4.208333333333333,3.0416666666666665,0.0,1,6,6,0,1295.3,548,306,1,2007,0.0
0,0,0,1,101.91666666666667,4.541666666666667,2.0833333333333335,0.0,1,7,7,0,1307.1,548,159,1,2008,0.0
0,0,0,1,100.86363636363636,5.136363636363637,2.3181818181818183,0.0,1,8,8,0,1141.1,548,136,1,2009,0.0
0,0,0,1,109.0,4.333333333333333,2.5833333333333335,0.0,6,9,9,0,799.1,548,122,1,2010,1.0
0,0,0,1,141.125,5.083333333333333,2.6666666666666665,0.1111111111111111,6,10,1,0,1141.1,548,435,6,2011,0.0
0,0,0,1,109.70833333333333,4.625,2.75,0.1,30,11,2,0,173.1,548,32,6,2012,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,1236.2,549,145,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,0,1313.0,549,153,1,2003,0.0
0,0,0,1,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,3,3,0,1224.3000000000002,549,312,1,2004,0.0
0,0,0,1,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,1,4,4,0,1172.1,549,155,1,2005,0.0
0,0,0,1,109.86363636363636,3.3181818181818183,3.0,0.0,1,5,5,0,1062.0,549,145,1,2006,0.0
0,0,0,1,135.08333333333334,4.208333333333333,3.0416666666666665,0.0,30,6,6,0,936.2,549,141,1,2007,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,824.0,550,130,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,21,2,2,0,779.1,550,246,1,2003,1.0
0,0,0,1,119.21739130434783,2.4347826086956523,1.6521739130434783,0.5,17,3,1,0,746.2,550,224,21,2004,1.0
0,0,0,1,131.0,3.24,2.2,0.6666666666666666,17,4,1,0,648.3,550,296,17,2005,0.0
0,0,0,1,111.23076923076923,3.5,1.6538461538461537,0.5,17,5,2,0,591.1,550,218,17,2006,0.0
0,0,0,1,106.0,4.0,1.88,0.4,1,6,3,0,582.1,550,244,17,2007,1.0
0,0,0,1,101.91666666666667,4.541666666666667,2.0833333333333335,0.5,1,7,1,0,599.2,550,114,1,2008,0.0
0,0,0,1,100.86363636363636,5.136363636363637,2.3181818181818183,0.42857142857142855,1,8,2,0,830.1,550,120,1,2009,0.0
0,0,0,1,109.0,4.333333333333333,2.5833333333333335,0.375,30,9,3,0,370.4,550,372,1,2010,1.0
1,0,0,0,106.05,3.2,2.15,0.0,17,1,1,0,73.1,551,61,20,2005,1.0
1,0,0,0,106.0,4.0,1.88,1.0,1,2,1,0,76.2,551,67,17,2007,1.0
1,0,0,0,101.91666666666667,4.541666666666667,2.0833333333333335,1.0,30,3,1,0,68.2,551,72,1,2008,1.0
0,1,0,0,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,1,1,0,423.2,553,64,1,2004,0.0
0,1,0,0,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,30,2,2,0,253.1,553,37,1,2005,1.0
0,1,0,0,102.45833333333333,3.7083333333333335,2.625,0.5,3,3,1,0,278.0,553,42,19,2008,1.0
0,1,0,0,106.5,4.416666666666667,2.625,0.6666666666666666,30,4,1,0,399.0,553,51,3,2009,1.0
1,0,0,0,99.25,1.0,1.0,0.0,1,1,1,0,97.1,555,83,1,2002,0.0
1,0,0,0,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,30,2,2,0,87.0,555,76,1,2003,1.0
1,0,0,0,122.5909090909091,4.681818181818182,2.909090909090909,0.5,28,3,1,0,67.0,555,72,28,2008,0.0
1,0,0,0,100.78260869565217,4.130434782608695,2.652173913043478,0.3333333333333333,30,4,2,0,62.1,555,62,28,2009,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,327.1,556,49,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,0,818.0,556,127,1,2003,0.0
0,0,0,1,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,3,3,0,920.2,556,131,1,2004,0.0
0,0,0,1,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,1,4,4,0,1286.1,556,150,1,2005,0.0
0,0,0,1,109.86363636363636,3.3181818181818183,3.0,0.0,17,5,5,0,975.0,556,127,1,2006,1.0
0,0,0,1,106.0,4.0,1.88,0.2,29,6,1,0,584.3000000000001,556,115,17,2007,1.0
0,0,0,1,88.63636363636364,5.136363636363637,3.3181818181818183,0.3333333333333333,30,7,1,0,133.0,556,28,29,2008,1.0
0,0,1,0,106.36363636363636,1.6363636363636365,1.3636363636363635,0.0,30,1,1,34,192.0,557,34,5,2003,1.0
0,0,1,0,99.25,1.0,1.0,0.0,30,1,1,21,110.0,560,21,1,2002,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,911.1,561,114,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,0,1200.0,561,141,1,2003,0.0
0,0,0,1,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,20,3,3,0,1160.2,561,144,1,2004,1.0
0,0,0,1,106.05,3.2,2.15,0.3333333333333333,30,4,1,0,699.2,561,88,20,2005,1.0
0,0,0,1,99.25,1.0,1.0,0.0,1,1,1,0,440.0,562,98,1,2002,0.0
0,0,0,1,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,30,2,2,0,148.2,562,112,1,2003,1.0
1,0,0,0,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,1,1,0,85.0,563,78,1,2003,0.0
1,0,0,0,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,2,2,0,94.2,563,80,1,2004,0.0
1,0,0,0,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,1,3,3,0,70.2,563,70,1,2005,0.0
1,0,0,0,109.86363636363636,3.3181818181818183,3.0,0.0,1,4,4,0,75.0,563,78,1,2006,0.0
1,0,0,0,135.08333333333334,4.208333333333333,3.0416666666666665,0.0,18,5,5,0,67.0,563,66,1,2007,1.0
1,0,0,0,117.72727272727273,4.590909090909091,2.8636363636363638,0.2,30,6,1,0,69.1,563,72,18,2008,1.0
1,0,0,0,101.92592592592592,1.6296296296296295,1.3703703703703705,0.0,17,1,1,0,60.2,564,43,17,2003,0.0
1,0,0,0,87.44,2.52,1.8,0.0,17,2,2,0,84.0,564,73,17,2004,0.0
1,0,0,0,131.0,3.24,2.2,0.0,17,3,3,0,73.2,564,73,17,2005,0.0
1,0,0,0,111.23076923076923,3.5,1.6538461538461537,0.0,30,4,4,0,75.2,564,73,17,2006,1.0
0,0,0,1,99.25,1.0,1.0,0.0,21,1,1,0,716.0,565,88,1,2002,1.0
0,0,0,1,101.36,1.68,1.4,1.0,21,2,1,0,1197.3,565,139,21,2003,0.0
0,0,0,1,119.21739130434783,2.4347826086956523,1.6521739130434783,0.5,21,3,2,0,1307.0,565,314,21,2004,0.0
0,0,0,1,135.91666666666666,2.7916666666666665,1.75,0.3333333333333333,21,4,3,0,1338.2,565,158,21,2005,0.0
0,0,0,1,108.88461538461539,3.0,2.0,0.25,22,5,4,0,894.2,565,171,21,2006,1.0
0,0,0,1,102.4,4.75,2.65,0.4,22,6,1,0,1228.1,565,147,22,2007,0.0
0,0,0,1,109.42857142857143,4.238095238095238,2.619047619047619,0.3333333333333333,6,7,2,0,671.1,565,82,22,2008,1.0
0,0,0,1,122.0909090909091,4.409090909090909,2.590909090909091,0.42857142857142855,16,8,1,0,569.2,565,139,6,2009,1.0
0,0,0,1,103.875,4.583333333333333,2.125,0.5,30,9,1,0,537.1,565,186,16,2010,1.0
0,0,1,0,99.25,1.0,1.0,0.0,1,1,1,26,164.2,568,26,1,2002,0.0
0,0,1,0,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,33,187.1,568,33,1,2003,0.0
0,0,1,0,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,22,3,3,15,88.2,568,15,1,2004,1.0
0,0,1,0,102.22727272727273,3.772727272727273,2.4545454545454546,0.3333333333333333,30,4,1,16,91.0,568,16,22,2005,1.0
0,0,1,0,99.25,1.0,1.0,0.0,30,1,1,16,77.1,569,16,1,2002,1.0
0,0,1,0,99.25,1.0,1.0,0.0,1,1,1,34,232.0,571,34,1,2002,0.0
0,0,1,0,104.0909090909091,1.8636363636363635,1.8181818181818181,0.0,1,2,2,21,127.1,571,21,1,2003,0.0
0,0,1,0,132.7391304347826,2.5652173913043477,2.130434782608696,0.0,1,3,3,35,236.0,571,35,1,2004,0.0
0,0,1,0,127.83333333333333,2.7083333333333335,2.4166666666666665,0.0,1,4,4,35,241.2,571,35,1,2005,0.0
0,0,1,0,109.86363636363636,3.3181818181818183,3.0,0.0,1,5,5,32,219.2,571,32,1,2006,0.0
0,0,1,0,135.08333333333334,4.208333333333333,3.0416666666666665,0.0,1,6,6,32,211.2,571,32,1,2007,0.0
0,0,1,0,101.91666666666667,4.541666666666667,2.0833333333333335,0.0,1,7,7,32,208.2,571,32,1,2008,0.0
0,0,1,0,100.86363636363636,5.136363636363637,2.3181818181818183,0.0,1,8,8,30,181.1,571,30,1,2009,0.0
0,0,1,0,109.0,4.333333333333333,2.5833333333333335,0.0,18,9,9,20,210.2,571,32,1,2010,1.0
0,0,1,0,118.95833333333333,6.125,3.375,0.1111111111111111,30,10,1,23,139.0,571,23,18,2011,1.0
1,0,0,0,99.25,1.0,1.0,0.0,30,1,1,0,69.0,572,55,1,2002,1.0
0,0,1,0,99.25,1.0,1.0,0.0,1,1,1,14,67.2,573,14,1,2002,0.0
